"position","videoId","seen","published","title","description"
"6","82bm0076MK8","False","3/6/2013 6:44:11 AM +00:00","Аты-баты. Выпуск 13. Битва при Прейсиш-Эйлау","В начале 19 века Наполеон начал завоевывать новые страны. Никто его не мог остановить. Русская армия 14 февраля 1807 г. первая дала Наполеону отпор около прусской деревни Прейсиш-Эйлау. Командовал нашими войсками генерал Беннигсен. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"7","ASehFTa9TGM","False","3/6/2013 6:44:11 AM +00:00","Аты-баты. Выпуск 11. Война 1812 года. Часть 1","В начале 19 века Французский император Наполеон Бонапарт решил захватить весь мир. И начал завоевывать соседние европейские страны. Италия, Бельгия, Голландия, Германия, Австрия — все постепенно подчинились Наполеону. Его армия была огромной и хорошо оснащённой. Он называл свое многочисленное войско «Великой Армией». В 1812 году Наполеон решил захватить и Россию. Но русская армия перед наполеоновской громадой сдаваться не собиралась. Хотя по-настоящему встретить врага могли только 180 тысяч русских солдат Первой и Второй армий, которые стояли на западных рубежах нашей страны. Первой армией командовал генерал Барклай де Толли, а Второй — генерал Багратион. Думали генералы, думали — как французов остановить? День и ночь эту задачу пытался разрешить военный министр Барклай де Толли. И вот, летом 1812 года, Первая армия под его командованием растянулась от Литвы до белорусского города Гродно. Но решающее сражение так и не состоялось. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"13","9BlD4I8Ytp8","False","3/6/2013 7:06:48 AM +00:00","Аты-баты. Выпуск 18.«Народная война» в 1812 году","В 1812 году напал на Россию Наполеон. С боями дошел он до Москвы и даже в Кремле побывал. На защиту родины встал весь народ российский и выгнал неприятеля восвояси. Настигла француза ""дубина народной войны"". Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"12","LX9fkeJSg0k","False","3/6/2013 7:06:48 AM +00:00","Аты-баты. Выпуск 17. Герои войны 1812 года. Часть 2","Начиная войну, Наполеон Бонапарт не собирался заходить далеко в глубь России. Он рассчитывал провести несколько сражений в приграничных районах, разбить русскую армию, а потом постепенно всю империю подчинить себе. Нашей армии приходилось постоянно отступать под натиском французов. После тяжёлых боёв, наконец, две армии под командованием Багратиона и Барклая де Толли соединились в Смоленске. Два дня штурмовали французы город, но каждый раз наши армии отбивали неприятельские атаки. Тяжёлая битва была, никто ничего не добился, а народу погибло много. Видя, что победы всё равно не одержать, только людей губить — Барклай принимает решение отступать к Москве. Царь Александр I возмутился отступлением. Сместил Барклая и назначил нового главнокомандующего войсками — Михаила Кутузова. Но и Кутузов через пару дней дал приказ отступать к Москве — слишком сильна и многочисленна была армия Наполеона. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"23","SH-T4QcyQQE","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 31. Северная война. Нарва","В конце XVII века шведский король Карл ХII решил завоевать весь мир. Польский, русский и датский монархи хотели объединиться и дать ему отпор. Однако союзники скоро отступили, и по-настоящему воевать со шведами пришлось лишь Петру I. Одной из главных битв той войны стала битва за город-крепость Нарву. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"22","sBM8IQWSoHo","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 30. История танка. Часть 2","С первых дней появления танков конструкторы разных стран мира думали, как улучшить это грозное оружие. Создавали танки для штурма вражеских укреплений и в помощь пехоте, изобретали танки, плавающие по воде и летающие по воздуху. Ни одно знаменитое сражение современной истории не обходилось без бронетехники. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"21","F_-aHnELz48","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 29. Брусиловский прорыв","В 1916 году союзники по Антанте приняли решение о наступлении Западного фронта в районе Полесья. Только в этом месте у немцев можно было прорвать оборону. Юго-Западному фронту отводилась роль поддержки и обороны. Однако генерал Брусилов настаивал, что и его войска должны принять участие в масштабном наступлении. У Брусилова главная идея наступления заключалась в одновременном наступлении всех армий на линии фронта в 500 километров. Под прикрытием пушек российская пехота пошла в широкое наступление.. В результате наступательной операции наши войска нанесли серьезное поражение австро-венграм и освободили город Луцк. В военной истории за этим манёвром русской армии закрепилось название «Брусиловский прорыв». Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"24","PgMdayeNtIU","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 32. Северная война. Полтавская битва","Шведский король Карл XII хотел захватить Полтаву, сил там набраться и запастись провиантом. А затем ударить по русской армии. Но Пётр Великий опередил Карла. Построил редуты и повёл свои полки в бой. В результате наша армия разбила шведов под Полтавой. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"27","7Tg2uXHfizU","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 38. Казаки","В передаче рассказано об истории возникновения русского казачества. А также о том, как казаки воевали с турецким султаном Осман-пашой, прусским королём Фридрихом, с французским императором Наполеоном. Рейд казаков Платова, например, стал одним из самых ярких манёвров Бородинской битвы. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"26","wAwf74fgE8M","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 34. Синопское сражение","Осенью 1853 г. турки решили захватить Крым. Для этого они зашли в бухту крепости Синоп. Адмирал Нахимов дал команду двигаться на неприятеля, несмотря на то, что вражеских кораблей было больше. В результате в Синопском бою русские не потеряли ни одного корабля. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"25","PTd76-oGbY4","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 33. История танка. Часть 3","Военные не очень доверяли изобретателям новых бронированных машин. И поначалу они неохотно использовали танки в различных военных операциях. Однако в 1917 году в битве при Камбре состоялся настоящий триумф первых пехотных танков. Третья английская армия под командованием фельдмаршала Хейга должна была прорвать германскую оборону. У немцев были почти неприступные позиции: три ряда глубоких и широких траншей, защищенных заграждениями из колючей проволоки. Наступление началось рано утром. Танки двинулись в атаку, сминая проволочные заграждения и уничтожая огневые точки противника. Загрохотали пушки, над полем боя образовалась дымовая завеса. За танками в бой вступила пехота. А завершила наступление на противника кавалерия и авиация. Немцы, растерявшиеся из-за дыма, не могли понять, куда стрелять. Они были вынуждены вслепую вести ответный огонь. В 30-х гг. американец Уолтера решил создать не просто легкий пехотный танк, а танк, который впоследствии назовут крейсерским. Крейсерские танки -- особый вид танков. Они могут прорывать оборону противника и совершать маневры без поддержки пехоты в тылу на большой скорости. Кристи предложил использовать в гусеницах большие катки, как бы обутые в шины. Но главное -- при движении по шоссе гусеницы можно было снять, и танк начинал двигаться на колесах. Мощный двигатель помогал танку Кристи развивать невиданные до этого скорости. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"16","Jz_6EBMF1pg","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 23. Воздушные сражения","Во время Великой Отечественной войны лучшие немецкие летчики называли себя ""асами"". Только наши ""асы"" оказались сильнее, поэтому некоторые немецкие пилоты отказывались летать, когда узнавали, что на боевом дежурстве самолет советского летчика-аса Кожедуба или Покрышкина. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"15","jdvkdG_fGaA","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 22. Сталинградская битва","В 1941 году главной битвой Великой Отечественной войны стала битва за Москву. Гитлеру взять столицу сходу не удалось, но отказываться от своих планов он не собирался. Наступил 1942 год. Немцы задумали новое наступление, теперь уже на южном направлении. Они также планировали взять под контроль Волгу -- главную водную артерию страны и Кавказ. Фашисты хотели лишить Советский Союз важных ресурсов: донбасского угля, кубанского хлеба и кавказской нефти. Городом, который оказался главным связующим звеном между Москвой и югом был Сталинград. Он стал основной целью немецкой армии. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"14","_3unRmjCzyA","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 21. Взятие Берлина","Программа рассказывает о Берлинской операции 1945 года, проведение которой привело к взятию Берлина. Основная роль в этой операции отводилась Первому Белорусскому фронту под командованием маршала Жукова, Второму Белорусскому - во главе с маршалом Рокоссовским и Первому Украинскому под командованием маршала Конева. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"17","OEaNDfhBXes","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 25. Оборона Ленинграда. Часть 1","В 1941 году фашисты окружили Ленинград. 900 дней и ночей длилась блокада великого города. Но ленинградцы не сдались. Своей смелостью и стойкостью поразили они врага. Программа рассказывает о тех героических днях. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"20","p0nGTCbZhNQ","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 28. История танка. Часть 1","Во время Первой мировой войны на полях сражений неожиданно появились железные громадины. Двигались они неуклюже, но их размеры повергли солдат в панику и заставили бежать, сломя голову. Так вступили в бой первые танки. У танка три основных качества: подвижность, защищенность и ударная сила. Как это ни странно, но в Средние века ими обладали тяжеловооруженные рыцари в доспехах. Железными пластинами защищали и коня -- в то время основную движущую силу. Предками первых танков можно назвать и греческие боевые колесницы. В них за железными щитами располагались сразу несколько лучников. Похожим оружием обладали и древние персидские армии. В броню одевали слона, а на спине гиганта крепили защищенную со всех сторон башенку, в которой находились воины с метательным оружием.. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"19","l7MDJFO0sNs","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 27. История военных знамён","История военных знамён берёт начало с древнего времени. В передаче повествуется о том, как появились флаги, штандарты, хоругви. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"18","unOsJOVvplo","False","3/20/2013 12:11:31 PM +00:00","Аты-баты. Выпуск 26. Оборона Ленинграда. Часть 2","В программе рассказывается о том, как 12 января 1943 года армии Ленинградского и Волхонского фронтов двинулись навстречу друг другу. В результате операции «Искра» на южном побережье Ладожского озера был пробит коридор шириной 8 км. Страшная блокада Ленинграда была прорвана. А 7 февраля на Финляндский вокзал пришел первый поезд с Большой земли. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"29","YO9fsdekuaY","False","3/28/2013 1:03:34 PM +00:00","Аты-баты. Выпуск 12. Война 1812 года. Часть 2","В программе рассказывается о том, как после всех отступательных боев две армии под командованием Барклая де Толли и Багратиона встретились в Смоленске. Им казалось, что под смоленском Наполеона можно было разбить окончательно. Однако этого не произошло. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"28","5e2KxtqjoM8","False","3/28/2013 1:03:34 PM +00:00","Аты-баты. Выпуск 4. Куликовская битва","Ведущий - старый солдат (актер - заслуженный артист России Ю.Г. Григорьев) своеобразным языком, с песнями и солдатскими прибаутками рассказывает о Куликовской битве. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"31","Blo-kJBOAhA","False","4/2/2013 10:52:42 AM +00:00","Аты-баты. Выпуск 16. Герои войны 1812 года. Часть 1","В 1812 году во время Отечественной войны многие проявили себя настоящими героями. В передаче рассказано о полковом священнике Василие Васильковском и о подвиге генерала Тучкова-четвертого. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"30","yNcSO3Z2_bI","False","4/2/2013 10:52:42 AM +00:00","Аты-баты. Выпуск 15. Бородинское сражение","Программа рассказывает о сражении русских войск с армией Наполеона на Бородинском поле в 1812 г. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"34","SklxX0N7PPs","False","4/9/2013 1:26:47 PM +00:00","Аты Баты. Выпуск 24. Курская дуга","Двенадцатого июля 1943 года на Курской дуге у деревни Прохоровка разыгралось самое крупное в истории войны танковое сражение. В нём с обеих сторон участвовали 1200 танков и самоходных орудий. Это сражение стало переломным в ходе Великой Отечественной войны. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"33","ymIWZpJ7h8Y","False","4/9/2013 1:26:47 PM +00:00","Аты Баты. Выпуск 20. Битва за Москву","В программе рассказывается о начале Великой отечественной войны. О героической защите Бреста, о взятии немцами Смоленска и Минска, о подвиге летчика Гастелло. Под Ельней наши войска одержали первую победу, четыре стрелковые дивизии получили звание гвардейских. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"32","-87b8VVZDfk","False","4/9/2013 1:26:47 PM +00:00","Аты Баты. Выпуск 19. Сталинградская битва","Программа рассказывает о Сталинградской битве, в ходе которой 31 января 1943 года в плен сдался генерал Паулюс. Эта битва стала поворотным моментом в Великой Отечественной войне. Она, по словам президента США Рузвельта, остановила волну гитлеровского нашествия. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"37","Qh3j4gHEqc0","False","6/24/2013 9:38:55 AM +00:00","Аты-Баты. Выпуск 41. Чесменская битва","Бой с турками в Хиосском проливе около Чесменской бухты состоялся 24 июня 1770 года. Османы были полностью разгромлены русской эскадрой под командованием Спиридова. В честь Чесменской победы Екатерина II велела выбить памятную медаль с изображением горящего турецкого флота. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"36","Ra3xioWRmH4","False","6/24/2013 9:38:55 AM +00:00","Аты-Баты. Выпуск 40. Азовские походы Петра I","До XVII века Россия не имела выхода к морям. И только со вступлением на престол Петра Великого Россия стала великой морской державой. В данной программе речь пойдёт о завоевании турецкой крепости Азов и выходе к южным морям. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
"35","7yLPRsl5gGI","False","6/24/2013 9:38:55 AM +00:00","Аты Баты. Выпуск 39. Боевые машины пехоты","Бронированные машины ""Ганомаги"" немцы выпустили накануне Второй мировой войны в 1939 г. Первые советские бронетранспортеры делали на основе тяжелых грузовиков. Одним из первых советских бронетранспортеров стал БТР-152. В 1967 г. в нашей стране стали выпускаться новые пехотные машины БМП-1. Остальные выпуски смотрите здесь:. http://radostmoya.ru/project/aty_baty/video/"
